album_name,number_of_artists,artist_followers_total,artist_followers_average,artist_popularity,type,release_date,release_precision,restrictions,total_tracks,total_length_min,avg_popularity,max_popularity,number_of_collabs,Max_popularity_collab,Avg_popularity_collab,number_of_markets,US_market,CA_market,BR_market,CN_market,DE_market,ES_market,SA_market,UK_market,RU_market,MX_markets
Re:Release,1,5013,5013.0,28.0,album,2018-09-21,day,False,23,77,11.478260869565219,40,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
The Platform,1,191594,191594.0,48.0,album,2000-05-23,day,False,16,55,20.875,44,7,59,1.8571428571428572,183,True,True,True,False,True,True,True,False,False,True
Dead and Cold,1,309227,309227.0,64.0,single,2018-11-10,day,False,1,1,73.0,73,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Cassette on Vinyl,1,103178,103178.0,41.0,album,2014-07-22,day,False,9,28,0.0,0,6,32,2.0,0,False,False,False,False,False,False,False,False,False,False
Boys Don't Cry,1,4218117,4218117.0,80.0,album,2016-09-25,day,False,12,28,0.0,0,3,60,20.0,0,False,False,False,False,False,False,False,False,False,False
Como Antes,1,4218117,4218117.0,80.0,single,2021-05-05,day,False,1,2,73.0,73,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Elmatic,1,74522,74522.0,40.0,album,2011-12-20,day,False,12,46,21.0,34,2,59,10.0,183,True,True,True,False,True,True,True,False,False,True
Bucket List Project,1,632933,632933.0,63.0,album,2016-10-27,day,False,13,42,40.15384615384616,64,12,71,1.8333333333333333,183,True,True,True,False,True,True,True,False,False,True
Drunk,1,1001332,1001332.0,71.0,album,2017-02-24,day,False,23,41,46.2608695652174,78,5,87,15.8,182,True,True,True,False,True,True,True,False,False,True
Black Owned,2,294927,147463.5,36.0,single,2020-05-20,day,False,1,3,9.0,9,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
W.Y.G.D.T.N.S. (feat. ScHoolboy Q),1,381022,381022.0,66.0,single,2019-07-29,day,False,1,3,47.0,47,1,71,71.0,183,True,True,True,False,True,True,True,False,False,True
Bang (feat. Eminem),1,217706,217706.0,59.0,single,2019-07-19,day,False,1,3,49.0,49,1,90,90.0,178,True,True,True,False,True,True,True,False,False,True
Syrup,1,6056,6056.0,25.0,album,2019-02-22,day,False,7,13,20.57142857142857,35,1,18,18.0,183,True,True,True,False,True,True,True,False,False,True
Time of My Life,1,204280,204280.0,58.0,album,2021-02-14,day,False,16,52,25.875,55,3,56,14.666666666666666,183,True,True,True,False,True,True,True,False,False,True
Shang-Chi and The Legend of The Ten Rings: The Album,3,11070318,3690106.0,72.66666666666667,album,2021-09-03,day,False,18,53,51.66666666666667,68,32,91,1.6875,182,True,True,True,False,True,True,True,False,False,True
Doja,2,12689320,6344660.0,76.0,single,2022-02-04,day,False,1,2,64.0,64,0,0,0.0,182,True,True,True,False,True,True,True,False,False,True
